http://twitter.com/LaNoireSakura/statuses/606878579390050304	dbl Kongress war gut . Japanviertel war gut . Heimfahrt - Horror ! Danke liebe Bahn .	neg
http://www.gewuenschtestes-wunschkind.de/2015/09/der-morgen-im-hause-snowqueen-teil-3-der-serie-zur-kooperation-bei-kindern.html#1443645495341	Hallo , das übernimmt bei uns an 4 von 5 Tagen ... Hallo , das übernimmt bei uns an 4 von 5 Tagen der Papa . Die Kinder stehen um 6 Uhr auf ( der Kleine ist da oft auch schon wach ) , essen einen Joghurt oder Müsli , die Große zieht sich alleine an , der Kleine mag es angezogen zu werden ( und ich sehe keinen Grund , ihm das zu verwehren , obwohl er fast 4 Jahre alt ist ) und dann wird noch schnell gekämmt und Zähne geputzt und etwas gekuschelt und gespielt . Da wir mit der Bahn zur Arbeit fahren , sind wir recht unflexibel ( Stundentakt ) , so dass alles sehr strukturiert ist . Aber die Kinder kommen gut damit zurecht und sind außerordentlich kooperativ . Sie wissen , dass wir nachmittags eigentlich immer alle Zeit der Welt haben und die lasse ich ihnen ganz bewusst , um den recht starren Morgen zu kompensieren . Das klappt wirklich gut . Liebe Grüße ! Danielle	neg
http://twitter.com/michele0109/statuses/649197736743542788	Am Wochenende fährt die S- Bahn zwischen HM und Hannover nicht ? Toll - . - *	neg
http://www.leipziginfo.de/veranstaltungen/event/termin/modell-hobby-spiel-2014-29/	Sammel-AW ( Antwort ) " Sammel-AW , Mittwoch , 30. September 2015 , 21:35 ( vor 24 Minuten ) @ naseweiß ( ... ) Der einzige wesentliche Unterschied zu Gemünden ist der FV-Takt-Halt . Das Betriebliche ist für die Frage : " " Angebot einer RB-Linie , JA / NEIN ? " " eher unwichtig . - Aschaffenburg 68.000 EW , Oberzentrum - Gemünden 10.000 EW , ??? Das ist der entscheidende Unterschied . Joa , stimmt natürlich . Worum es mir ging , war , dass AB bahnbetrieblich halt nicht unbedingt der wichtigste Ort an der Strecke ist . Aber dass die Stadt eine gewisse Bedeutung hat , ist mir schon klar ... Übrigens fällt mir da noch genau ein naheliegendes Beispiel ein , nachdem dir hier angebotenen wie etwa Friedshafen-Stadt - Friedrichshafen-Hafen zurecht nicht als vergleichbar genügen . Früher gab es Mo-Fr zweistündliche RBs Jossa-Gemünden , ergänzend zu den zweistündlichen REs Fulda-Gemünden . Das ist zwar ein bisschen weiter ( 23 km , 6 Stationen ) , aber genauso ein totes Ende in einem Dorf , welches an der Landesgrenze liegt . Und vor Inbetriebnahme der SFS war die Nord-Süd-Strecke von der gleichen überregionaler Bedeutung wie die Main-Spessart-Strecke noch heute , wobei damals der RV vermutlich noch nicht im Stundentakt fuhr . Oha , das wusste ich nicht , danke . War vor meiner Zeit in der Gegend . Ja , das ist klar . Mir gehts ja auch nicht darum , dass da überhaupt RBs fahren , sondern dass die so kurze Laufwege haben ( s. u. ) . Und kritisieren will ich das übrigens auch nicht , nur als bemerkenswert feststellen . Nein , nein . Ich finde diese RB auch bemerkenswert . Und die fehlende Durchbindung nach Frankfurt würde ich durchaus als Kritikpunkt betrachten . ( ... ) Wenn man im Kinzigtal genauso verführe wie im Spessart , würden dort die RBs von Frankfurt in Gelnhausen gebrochen , und zwischen Gelnhausen und Wächtersbach führen eigene kurzläufige RBs . Und genau deshalb sollte man den sinnvollen Laufweg der RB Frankfurt-Wächtersbach auch auf neue RBs Frankfurt-Heigenbrücken , ohne lange Aufenthalte in Hanau oder Aschaffenburg , übertragen . Dazu natürlich modernisierte 76-cm-Bahnsteige und ETs für Fahrzeitverkürzungen und den sonstigen Dingen wie barrierefreiem Einstieg . Solche Investionen halte ich für deutlich wichtiger als die Realisierung einer nordmainischen S- Bahn . Denn dies würde auch die nordmainische Strecke deutlich aufwerten . Wobei man noch beachten muss , dass mit der Inbetriebnahme der neuen Spessartrampe ( wann ist die eigentlich geplant ? ) eine neues Betriebskonzept benötigt wird : Heigenbrücken wird ja dann nur noch einen Haltepunkt haben , mit Wende dort ist es dann Essig . Gerade ein aktuelles Thema bei DSO , mit entsprechenden Gerüchten / Infos ( ? ) : Die HLB gewinnt das Südhessen / Untermain-Netz mit RB75 /55 ! Oha - das heißt aber nur RBs , REs weiter bei der DB ? Und ab wann wäre das ? "	neg
https://studierendespony.wordpress.com/2015/09/30/wip-mega-post/	Mega-post ! Sooo , endlich kommen wir mal auch dazu , diesen Post zu schreiben . ( Ich sollte aufhören , irgendwelche Tage als Veröffentlichungstage anzuprangern , wenn ich sie so oder so nicht einhalten kann :D ) Wie dem auch sei , los geht’s ! DIENSTAG : Dienstag begann die Woche für mich , als Mart , Max Möbius , Miri und ich uns in eine Kneipe aufmachten , um uns zu entspannen und mal endlich wieder etwas zu machen . Ihr glaubt ja gar nicht , wie schlimm die Zeit zwischen Abi und Studium sein kann , wenn man absolut nichts zu tun hat . Naja jedenfalls sind wir relativ schnell wieder gegangen , nachdem wir uns entschieden hatten , Marts Jägermeister anzuzapfen , und das bei Miri zu Hause , da sie sturmfrei hatte . Schlussendlich kamen Max und ich auf 7 , Mart auf 5,5 Shots . Der Nachhauseweg war mühselig , aber machbar für mich . ( Immerhin ist es eine halbe Stunde Laufweg für mich gewesen . X. x ) War ein lustiger Abend , auch oder eher vor allem durch Marts eigenen Humor , der mich vielleicht , die anderen beiden jedoch weniger ansprach . :D MITTWOCH : Am folgenden Tag ging es nicht in die Stadt zum Trinken , aber es ging wieder zu Miri , denn wir hatten am vorherigen Samstag entschieden , ( wieder ) bei ihr zu kochen . Da sich unsere Kochkünste eher auf einem niedrigen Level halten , kamen wir nur dazu , einen Kartoffelauflauf zuzubereiten . Ella wollte eigentlich auch kommen , allerdings ging es ihr nicht zu gut und sie sagte ab . Dafür beglückte uns Max erneut mit seiner Anwesenheit . Zwar kam er nur zum Essen , was hieß , dass Miri und ich alleine kochen mussten , aber das hat dem Geschmack ( glücklicherweise ) nicht geschadet . Nach dem Essen debattierten wir darüber , was für einen Film wir schauen wollten , entschieden uns schlussendlich jedoch für Game of Thrones . Miri und ich kannten die Serie , Max jedoch nicht . Dieser war nach den ersten zwei Folgen sehr angetan , nicht zuletzt , weil er sehr viele und sehr gute Parallelen zum 3. Reich ziehen konnte . :D ( Aber nein , er ist kein Nazi. Er macht sich halt nur gerne darüber lustig . :P ) Nachdem Max gegangen war , wurde mir die Ehre zuteil , Bilder aus Miris New-York-Urlaub bestaunen zu können . Ein Glück , was bis jetzt noch niemand anderem zuteil wurde . Und ich fühle mich gut dabei . xD DONNERSTAG : Am Donnerstag fuhren Miri und ich nach Halle , um uns eine Wohnung für sie anzusehen . Da der Hauptbahnhof vom 24. 9. -28. 9. jedoch für den Zugverkehr geschlossen war , blieb uns nichts anderes übrig , als mit dem Schienenersatzverkehr erstmal nach Schkeuditz und von dort mit der S- Bahn nach Halle zu fahren . Wie wir dort ankamen und Richtung Wohnung gegangen sind , kam irgendwann die Nachricht der Noch-Mieterin , dass sie bereits einen Nachmieter gefunden hatte . Demnach war der gesamte Trip nach Halle für die Katz . Sichtlich deprimiert ( besonders Miri ) fragten wir uns , was wir denn jetzt noch machen könnten . Glücklicherweise hatten Jana und Benita , zwei Biochemie-Studentinnen aus Halle , gerade Zeit für uns und wir trafen uns mit ihnen und haben ein bisschen gequatscht , hauptsächlich über das Biochemie-Studium , was mir als Lehramts-Student jetzt nicht wirklich viel brachte . Lustig war es aber allemal . Grüße an der Stelle an die beiden . :) Die Rückfahrt gestaltete sich als noch unangenehmer als die Hinfahrt , da unser Bus bedingt durch ein Verkehrschaos am Auensee für zwei Stationen 30 Minuten benötigt hat . Wir entschieden uns , den Rest zu laufen , und so trennten sich unsere Wege für diesen Donnerstag . ( Voerst . :P ) Denn ungefähr zwei Stunden später sahen wir uns wieder , da wir gemeinsam zum Spiel von RB Leipzig gegen SC Freiburg gingen . Das Spiel war so mäßig gut und ging dementsprechend 1 : 1 aus . Nicht unbedingt das erhoffte Ergebnis , aber man kann ja nicht alles haben . :D FREITAG : Neue beziehungsweise andere Leute ! Denn am Freitag traf ich mich nicht mit Max , Mart oder Miri , sondern mit etwa 12 Leuten zu einer Party bei einer Freundin , die sturmfrei hatte . Zu dem Abend kann man jetzt nicht allzu viel Spannendes erzählen , hauptsächlich ging es um Knüppelbrot essen , Alkohol trinken und rauchen . Zum Ende hin kamen dann noch die wichtigen Gesprächsthemen auf , wie das immer so ist . Also redet man über Schule und den ganzen anderen Mist . Um Zwei war dann Zapfenstreich , und alle , die nicht bei ihr schliefen , durften beziehungsweise mussten gehen . Ich gehörte zu dieser Gruppe und ich durfte meinen halbstündigen Nachtspaziergang , der sich durch meine Müdigkeit als recht schwierig erwies , antreten . Ich bin aber heile nach Hause gekommen . :P SAMSTAG : Bonus ! Ja , auch am Samstag ging was bei uns . Miri , die erneut eine Wohnungsabsage bekam , fragte deprimiert spontan nach , ob jemand Lust hätte , was trinken zu gehen . ( Glücklicherweise hat sie seit heute endlich eine gefunden . ^^ ) Max , Lukas und ich waren einverstanden und so ging es auf die Karli , wo wir rumsaßen , tranken und laberten . Speziell Max ’ Liste für Ich-weiß-gar-nicht-mehr-was ( es waren irgendwelche Flirttaktiken oder so :D ) sprach uns sehr an . Ich bekam irgendwann spontan Lust auf Kino , und da es keine Einwände gab , ging es um 23 Uhr zu “ Everest ” . Ohne zu viel zu sagen , dieser Film war echt beeindruckend . Er bringt dich wirklich dazu mitzufiebern . Habe lange keinen so fesselnden Film mehr gesehen . Irgendwann gegen 3 waren dann alle wieder zu Hause . So , das war meine “ Mega-Woche ” . Viel zu viel zum Schreiben , aber naja . Speziell ab jetzt wird das ziemlich stressig , da das Studium vor der Tür steht . Ich versuche , ab und zu was zu schreiben , aber ich verspreche nichts . :D	neg
https://studierendespony.wordpress.com/2015/09/30/wip-mega-post/	VBB : So teuer wird Bus- und Bahnfahren in Berlin Vor allem Stammkunden von BVG und S- Bahn müssen sich für 2016 auf höhere Tarife einstellen . Den vollständigen Artikel auf morgenpost.de lesen .	neg
http://twitter.com/ChristianNbg/statuses/649147702438154240	RT @phornic : Nette Mitarbeiter der Bahn sind nett	pos
http://twitter.com/Mesche90/statuses/649330250615291904	@DB_Bahn Vielen Dank für den schlechtesten Kundenservice Deutschlands und ein BC50 die ich nicht brauche , gekündigt habe und trotzdem zahle !	neg
http://twitter.com/Malibukidisa/statuses/649091217553289216	Signal auf grün Zwischen Bergedorf und Geesthacht sollen wieder Personenzüge rollen . Zunächst einmal nur während der 800-Jahr-Feier von Geesthacht , aber selbst da regt sich schon Widerstand . Nicht von den Bürgern längs der Strecke , was auch ziemlich unsinnig wäre , sondern auf amtlicher Seite ist man deswegen füünsch . Seit Jahren kommen die Planungen , wieder einen regelmäßigen Zugverkehr aufzunehmen , nicht in die Gänge auf die Schiene , und jetzt soll noch nicht mal ein einziges Wochenende zustande kommen ? Doch was wäre daran so schlimm , wenn zwischen Geesthacht und Bergedorf wieder Personenzüge führen ? Im Grunde nichts , ganz im Gegenteil . Die Metropolregion Hamburg brummt entwicklungsmäßig , und damit steigt die Bedeutung der Wohnstädte im Speckgürtel . Ergo steigt die Zahl der Berufspendler . Eigentlich ist die Überlegung doch ganz einfach : Wer vom großen Kuchen der Zuzügler in den Wohnstädten profitieren will , aber die Belastung im Straßenverkehr fürchtet , ermöglicht einen guten Schienen-ÖPNV . Obendrein sind die Voraussetzungen zwischen Bergedorf und Geesthacht nicht die schlechtesten – es gibt eine existierende und betriebstüchtige Strecke , die regelmäßig befahren wird ( derzeit eben nur von Güterzügen ) . Es müssten nur ein paar Haltepunkte gebaut werden und eine Verknüpfung , um in Bergedorf von der Hauptstrecke aus Hamburg auf die Stichstrecke nach Geesthacht zu wechseln . Dann müssten nur noch Fahrzeuge beschafft werden – nimmt man Hybridfahrzeuge , die von HH aus bis Bergedorf auf der Strecke S- Bahn mit Energie über die seitliche Stromschiene versorgt werden während für den den Rest der Strecke mit Diesel gefahren wird , bräuchte man den Abschnitt Bergedorf – Geesthacht nicht einmal zu elektrifizieren . Billiger als ein kompletter Neubau dürfte das Ganze auf jeden Fall sein . In Hamburg und dem Umland ist in den letzten Jahrzehnten im Schienenverkehr soviel am Bedarf vorbeigeplant worden – Abschaffung der Straßenbahn , die unmögliche Streckenführung der U4 , die ausbleibende Anbindung von Lurup an den schienengebundenen Personenverkehr , die Verzögerungen bei der geplanten S4 . Es wäre an der Zeit , mal zum Gegenteil umzuschwenken und etwas richtig zu machen .	pos
http://twitter.com/jobstairs\_jobs/statuses/649140633605697536	Neuer S- Bahn-Halt dauert Jahre #Weichselbaum http://t.co/vCiSYYDMrO	neg
http://twitter.com/jana\_xo3/statuses/649275543637110784	RT @nhitastic : Wisst ihr was geil ist ? WLAN in der deutschen Bahn ! @DB_Bahn haha	pos
https://de.newshub.org/saarbr%C3%BCcker-flughafen-flugzeug-hamburg-legt-beim-start-bauchlandung-hin-18723706.html	Wegen einer voraus fahrenden S- Bahn hat ME 83469 von Hamburg nach Cuxhaven aktuell eine Verspätung von ca. 11 Minuten .	neg
http://www.facebook.com/659361260850654/posts/843374949115950#659361260850654\_843374949115950	Re : Julia Friedrich RE11302 7:16 Uhr ab Erftstadt mit 76 ( ???? ) Minuten Verspätung . Na herzlichen Glückwunsch deutsche Bahn !	neg
http://www.mittelbayerische.de/region/cham/gemeinden/hat-der-bahnhof-den-zug-verpasst-20990-art1288430.html	Hat der Bahnhof den Zug verpasst ? Diskussion Hat der Bahnhof den Zug verpasst ? Seit Jahren ein Thema – doch nichts geht voran : Der barrierefreie Umbau des Chamer Bahnhofs lässt auf sich warten . Christoph	neg
http://immobiliensuche.haspa.de/widgets/api/expose/ihpmexposeid/26597019	Bahn : Bald schneller mit der Bahn von Deutschland nach Paris | Baden-Württemberg öfter fahren . Den neuen grenzüberschreitenden stellte die Regionaldirektion der französischen Bahn SNCF am Mittwoch in Straßburg vor . Über Fahrpreise gab es noch keine Auskünfte . Diese würden innerhalb der nächsten Monate	neg
http://twitter.com/kiibaly/statuses/649102716795490304	Es gibt eigenartige Menschen , sehr eigenartige Menschen , sehr sehr eigenartige Menschen und es gibt die , die gerade in meiner Bahn sind . O_o	neg
http://www.facebook.com/152033178165965/posts/912253738810568#152033178165965\_912253738810568	Re : DB Bahn Grrrr ... sitzen in Mannheim fest . Schon die zweite Verbindung die Verspätung hat . Sitzplatzreservierung hat nicht geklappt und und dann muss man auch noch Formulare ausfüllen ( kostet nochmals Zeit ) . Das war das letzte Mal Bahn ! Mit dem Auto wäre ich jetzt zu Hause und könnte entspannen .	neg
http://www.derwesten.de/panorama/beruehrt-verfuehrt-werbekampagnen-im-museum-id11142691.html	Wir haben ein Elektroauto u. .. Wir haben ein Elektroauto und sind damit ziemlich zufrieden , obwohl wir auf dem Land wohnen . Eine Reichweite von 400 km klingt erstmal wenig , allerdings reichen selbst die 150 km von unserem bis in jedes Mittel- und Oberzentrum der Region und zurück . Da unser Ort außerdem zumindest stündlich mit der Bahn angebunden wird , sind weitere Wege auch kein Problem . Die Ladezeit ist daher auch nicht bedenklich , im Stadtverkehr überschreitet man , wenn man kein Kurier ist , nie an einem Tag die Kapazitäten . Ich gebe zu , der Preis ist derzeit zu hoch , aber ansonsten gibt es wenig einzuwenden gegen diese Technologie . ﻿	pos
http://twitter.com/Jaluka\_/statuses/649154590177402881	@Denise8691_ ich komm einfach mal in der Probezeit 'ne Stunde zu spät , weil die Bahn im Chaos versinkt , der Zugführer dann auch noch die	neg
https://lebenmitfatigue.wordpress.com/2015/09/30/optionen-und-andere-resourcen/	DB - Deutsche Bahn AG ( via noodls ) / Deutsche Bahn Stiftung und FU Berlin starten Anti-Mobbing-Programm oder daran beteiligt . Die Deutsche Bahn Stiftung und die Freie Universität Berlin setzen mit dem Programm Fairplayer . Manual gemeinsam ein deutliches Zeichen gegen Mobbing und Gewalt . Ab sofort können sich 50 Lehrer und	pos
http://www.pressekat.de/pressinfo1269303.html	#Dortmund : Betriebsbahnhof Dortmund : Stellwerkausfall sorgt für 20 Zugausfälle bei der Bahn http://t.co/DeucuRBWxo #RuhrNachrichten	neg
http://twitter.com/SaxoTom/statuses/649100722689212416	Warum man ( besser Frau ) jeden ( ! ) Morgen in der S- Bahn frühstücken muss . Ist mir unerklärlich . Kann man ( Frau ) das nicht zu Hause erledigen ?	neg
http://twitter.com/Kinderaugenwelt/statuses/649100180931878912	Ich sitze im hintersten Teil der Bahn und friere . Ist das dieser kalte Entzug ?	neg
http://twitter.com/AliveDevil95/statuses/649223838736236548	" S- Bahn Hamburg ist nachts soviel angenehmer . Keine Pseudo-Coolen-Gangster-Idioten die nur auf " " Digga " " machen und weniger nervige Familien . "	neg
http://twitter.com/AliveDevil95/statuses/649223838736236548	Bald schneller mit der Bahn von Deutschland nach Paris Paris nur noch 5 Stunden 40 Minuten , statt wie bisher 6 Stunden 20 Minuten . Man kann auch öfter fahren . Den neuen grenzüberschreitenden Fahrplan stellte die Regionaldirektion der französischen Bahn SNCF am	pos
http://twitter.com/bahnbilder/statuses/649315506235834368	betrifft - TV Today Wie kundenfreundlich ist die Bahn ? Mit Kinderwagen ist man an vielen Bahnhöfen aufgeschmissen , durch die Tarife steigen nicht mal mehr die Verkäufer durch . Autor Hermann Abmayr deckt auch Mängel bei der Sicherheit auf und zeigt , wie das Unternehmen seine Statistiken in puncto Pünktlichkeit aufbessert .	neg
http://twitter.com/MadzeHamburch/statuses/649091278785916928	RT @pinokju : In 231 einfachen Schritten ein Ticket der Deutschen Bahn online buchen .	neg
http://twitter.com/aslan0595/statuses/649097108520333312	@DB_Bahn Trotz des Verspäteten Bahnes und der nicht geklappten ersten Verbindung , einen Angenehmen Tag .	neg
http://twitter.com/jobstairs\_jobs/statuses/649222927062310913	Züge in Dortmund : Verspätungen der Bahn nach Stellwerk-Ausfall gestrandeten Pendler nicht zu lange warten müssen , teilte die Deutsche Bahn mit . Quelle : lnw Züge in Dortmund : Verspätungen der Bahn nach Stellwerk-Ausfall	neg
*	Deutsche Bahn Stiftung und Freie Universität Berlin starten kostenloses Anti-Mobbing-Programm „ Fairplayer . Manual “ an Nürnberger Schulen Deutsche Bahn Stiftung und Freie Universität Berlin starten kostenloses Anti-Mobbing-Programm „ Fairplayer . Manual “ an Nürnberger Schulen Fortbildung für Lehrkräfte und Schulsozialarbeiter vermittelt Jugendlichen soziale	pos
https://plus.google.com/+TorstenMaue/posts/Khh8miabHuF#z12fjbwwwk2wgxtvj232f3350sqqdtvzv04.1443600473814156	Re : Guten Morgen , heute mal bissel Kritik , verbunden mit einer Frage , von mir . In Halle / Saale Hbf finden ... + DB Bahn Dann schaut euch mal im RIS die Verspätungen der letzten Tage / Wochen an . Unter + 15 in der Ankunft in Magdeburg aus Richtung Halle kommend geht da gar nichts .	neg
http://www.facebook.com/152033178165965/posts/912375635465045?comment\_id=912386498797292#152033178165965\_912375635465045\_912386498797292	Re : DB Bahn Hallo liebe Bahn , ich fand die Aussage über die Reisenden - und ich bin nun mal auch ein Reisender - despektierlich ! DIE Reisenden sind Schuld ...... So etwas kann man sich sparen !	neg
http://www.facebook.com/152033178165965/posts/912375635465045?comment\_id=912386498797292#152033178165965\_912375635465045\_912386498797292	Bahn fährt bald schneller und öfter von Deutschland nach Paris ( ) kann auch öfter fahren . Den neuen grenzüberschreitenden Fahrplan stellte die Regionaldirektion der französischen Bahn SNCF am Mittwoch in Straßburg vor . Zwischen Paris und Stuttgart gibt es ab April fünf	pos
http://www.facebook.com/152033178165965/posts/912375635465045?comment\_id=912386498797292#152033178165965\_912375635465045\_912386498797292	Bald schneller mit der Bahn von Deutschland nach Paris Bald schneller mit der Bahn von Deutschland nach Paris	pos
http://twitter.com/KVB\_Info/statuses/649202540383481856	Linie 151 * Folgende Fahrt erfolgt ca. 10 Min. später * ( H ) Berliner Str. 14:21 h - ( H ) Stammheim S- Bahn 14:27 h - ... http://t.co/3OvpKlah56	neg
http://twitter.com/Eltville\_SMay/statuses/649092758012096512	@Stadt_Eltville kleine Beispiele Dach auf Gleis 1 ist undicht bzw zum Teil der Putz von den Wänden fällt ab usw @DB_Bahn	neg
*	" Aus akt . Anlass #Mappus und die Bahn ab Min. 33 : 54 http://t.co/g8cpl1Zki7 Ganzer Bericht allerdings sehenswert . " " Anschluss verpasst ... " " #s21 "	neg
http://twitter.com/loswochoos/statuses/649235398015746049	RT @nhitastic : Wisst ihr was geil ist ? WLAN in der deutschen Bahn ! @DB_Bahn haha	pos
http://www.bo.de/lokales/lahr/betriebe-koennen-kommen	Gute Nacht in der Welt der Tweets ! Good night in the world of tweets ! Eine blinde Frau kommt heute in die Bahn - keiner hilft ! Warum ?! :-(	neg
